via @janethbaez:  alguien sabe motivo cola fco Fajardo vía centro dsd el puent Petare? #DonaTusMedicamentos,1,1
RT @FMCENTER: Sin novedad la Av. principal de El Llanito en ambas direcciones 12:50 #TrafficCenter,1,0
"Av. Andrés Galarraga embotellada subiendo hacia Chacao. 
8:38 a. m.",1,2
"(((*****[[HORA PICO]]*****))) 

☞A Esta Hora La Prioridad☜

*****ES EL REPORTE*****

*Modo Prioridad Tránsito* http://t.co/CDz9YHRKL3",0,
"1era y 2da Avenida de Montecristo con cola. 
7:48 a. m.",1,1
#ACLG con buena circulación ambos sentidos 3:52pm,1,0
RT @marielselopez: Fuerte cola en la #PNM desde Los Cerritos sentido #LTQS  http://t.co/GrVuHCZ0XT,1,2
RT @alefereda:  aparentemente desalojo kioscos en autopista.,0,
"RT @celenia1984: ""@eltaximetro  #Arc #Aragua 
Km 97 retención vehicular en ambos sentidos a nivel de E/S Las Morochas por trabajos en la vi…",1,2
via @frankbulmez: Cola en la pnm dsd el km 2 hacia San Antonio q pasa?  #PrioridadTránsito,1,2
vía @djabellou:  #PDE d trinidad a dist sta fe y a salids ccct chacao chacaito transit fluido 7:00Am,1,1
RT @traficoGMA:  Corsa verde accidentado Dist.Metropolitano genera algo de tráfico. Ya grúa en el sitio. https://t.co/5sI49dBlds,1,1
Vía @Luis24Palacios Trabajos frente a los Bomberos generan retraso corto en la Intercomunal del Valle. Que va desde la calle 1 3:35pm.,1,1
via @CarmenMedina5h:  Bd :) que informacion tienen del movimiento telurico de anoche a las 11:55pm a nivel nacional #PrioridadTránsito,0,
"RT @MIRANDAACTIVA: #PNM libre entre el km 0 y el 8, ahí comienza la cola para subir a SAA.",1,1
"Vía @MaquinaDelAire Cola en la Intercomunal Guarenas-Guatire, a nivel del sector Buena Aventura por trabajos de construcción del Metro.",1,1
RT @Porlasvias: @traficovv @Luis24Palacios avenida Andrés bello buena circulación en ambos sentidos y todo su recorrido 6 y55 am,1,0
Vía @g6einc: cola fuerte por av Venezuela del rosal para tomar hacia av libertador http://t.co/Sdw8bCmuKC,1,2
RT @jquinterotc:  Cerrado el nuevo elevado de la Av. San Martín por accidente. Cola desde la Maternidad sentido centro #TrafficCenter,1,2
RT @malakian_ccs Cola en #cotamil sentido OE a la altura de los chorros  http://t.co/GtsdGN0mXR 5.20pm,1,2
via @javi_benitez: #PNM cola dsd el km 10 #Miranda,1,2
RT @171Carabobo: Desplazamiento vehicular moderado en Carretera Nacional tramo #Guacara cerca de sede de Bomberos (2.36 pm),1,1
RT @trafficMcbo: Tráfico moderado sentido -S- en la C1 desde el Dist Cañada Honda hasta poco después de Pasar el sabaneta Sabaneta #Maracai…,1,1
RT @anderssonrs: FF después del distAltamira bien antes cola al E X limpieza nadie d tránsito http://t.co/mZz9aNyNZQ,1,1
RT @potenzax:  plaza la castellana con marcha lenta en dirección altamira http://t.co/IPrBEgCEL5,1,1
via @lauravcs17:  pueden informar sobre la tranca en quebrada de cua #Miranda,1,2
via @jarangur68:  cola fuerte bajando pnm al final de la misma TRANCADO entrada VC #Miranda,1,2
"RT @Transito_SAA: Vía @enelmapa_cp Trafico moderado en #PNM, a nivel de la recta #LasMinas, sentido #Ccs @TrafficVCoche @trafficMIRANDA",1,1
via @vladosyk: tranca inmensa en Distribuidor Altamira subiendo desde autopista vía plaza Altamira.,1,2
"Autopista #GMA con cola desde el túnel hasta el sobreancho, luego mejora hacia el Metropolitano. 
8:43 a. m.",1,1
RT @ElFantasticojc: Mucha congestión valle coche s/plaza vzla.,1,2
"RT @notisur24: ALERTA DE TRÁNSITO: 
Camión accidentado en la  Valle - Coche al pasar Santa Monica. genera retraso",1,2
Restablecen un canal en la GMA sentido Guarenas http://t.co/bNRzl3iNp0 http://t.co/y0NTkgBJeg,1,0
"#Publicidad Gearca C.A. con la mejor tecnología y experiencia en engranajes, ubicados en el Km 37 de la Carretera Panamericana.",0,
via @davilakathy: 6:20 pm #pnm sin ningún tipo de inconvenientes dsd km0 hasta la oveja negra #DonaTusMedicamentos,1,0
RT @traffiCARACAS: via @hsiciliano: Situación irregular en el dist. Sta Cecilia. Dos cuerpos en el piso. Polichacao en el Sitio. http://t.c…,1,2
via @anarquiavial: @traffiCARACAS    Av Libertador y sus payasitos viales http://t.co/fd1WcEUKLp #PrioridadTránsito,0,
RT @MelaoFM: 305pm #02F Despejado Super Lider PNM  http://t.co/XcTuSyRo8P,1,0
RT @djabellou:  De sta ines a carretera vieja empalme con #PDE transito fluido moderado 7Am,1,1
"RT @Ayuda24Carrizal: #VIAL #PNM sentido Los Teques. Sin Cola en Entrada al IVIC, La Redoma de San Antonio #EC.",1,0
RT @rutransito959:  #Arc #Aragua con buena circulación en ambos sentidos.,1,0
via @cynthalej:   full cola dsd el km  PNM #PrioridadTránsito,1,2
RT @NotiPazCastillo:  Mariches trancado en monseñor arias..,1,2
"Autopista #GMA con cola subiendo desde el túnel de Turumo hasta Terrazas del Ávila. 
7:08 a. m.",1,1
vía @rutransito959:  #Arc #Aragua sin novedad en estos momentos,1,0
"AFF con buen tránsito de La Paz a Puente Hierro. 
8:45 a. m.",1,1
via @Porlasvias:  @avalenteh Ppal de los ruices sentido cafetal fuerte cola empieza en la rómulo gallegos 545 #DonaTusMedicamentos,1,2
via @mau4556:    GANDOLA en parada la casona estorbando #PrioridadTránsito,1,2
RT @elportuu1047: AGMA buen transito a esta hora 12:07am via ccs sin novedad,1,0
via @cajasequense: @traffiCARACAS  buenas tardes la cola para los estadios esta bastante ruda sentido valle coche quien informa el pq gracia,1,2
"RT @willroj: #ARC, levantado accidente del carro encunetado luego de #Losocumitos,sentido #Aragua, 8:29am",1,1
RT @Porlasvias: @traficovv avenida Rómulo Gallego con buena circulación parque Miranda los ruices,1,0
"RT @victoria1039fm: (5:20pm) Labores de asfaltado a la altura del Nuevo Dist. San Mateo #ARC #Aragua sentido #Valencia, genera retención ve…",1,1
"via @AGuzman111:  via : Reportan fuerte cola dsd La Guaira a Caracas @trafficVZLA  http://t.co/CgcOVcS1Fa #Caracas"" #PrioridadTránsito",1,2
via @tiorafm: #Tráfico (9:32am)Buena Circulación en la #PNM a la Altura de los Cerritos.  @trafficVZLA  http://t.co/cTDD4Npg51 #Miranda,1,0
vía @djabellou:  d sta ines a sta rosa de lima via paseo las mercedes transito lento 6:40 Am,1,1
via @keopsmora: @traffiCARACAS @apita45 @Porlasvias @bastadeanarquia  que paso en la regional del centro pasando la victoria #Miranda,1,2
"RT @altapresion: ""@Trafico: #PNM con buena circulacion desde el km 16 hasta el km 1, luego cola hasta el acceso a la #VC, 6:13am (@htarazon…",1,1
via @sincerate: ARC libre en ambos sentidos hasta el distribuidor de los valles del tuy #DonaTusMedicamentos,1,0
via @TuGPSRadio:  Autopista #FF Distr. Plaza Vzlaezuela libre en ambos sentidos @traffiCaracas  2:05pm #DonaTusMedicamentos,1,0
La carretera Panamericana presenta afluencia vehicular para la hora,1,2
vía @Luis24Palacios:  Principal de Bello Monte retardo para avanzar 1er semáforo! luego mejora! 11:54am https://t.co/PvKJUu1HPV,1,1
RT @AgenciaCN: Choque en el distribuidor San Blas causa retención vehicular http://t.co/xhBg2ROJ5G #noticia,1,2
via @afroditadelnilo:  @trafficVZLA @trafficVZLA   @traffiCARACAS choq múltiple genera retraso en la panamericana #DonaTusMedicamentos,1,2
"º- Feliz Amanecer 5:00 am -º 

Río Orinoco - Pte Angostura

|******[[Ciudad Bolivar]]******|

Instagram @trafficVZLA http://t.co/mK4eIoOOWP",0,
RT @juancarlosalejo: #AFF 1710 S&gt;OESTE dsd el DMetropolitano hasta las salidas hacia Petare y Macaracuay con EXCELENTE TRÁNSITO,1,0
Av perimetral de #SAA. Con fuerte retraso desde la redoma al semáforo de los castores por camion Vacuum realizando trabajos 8:10am,1,2
RT @GNBZONA41: Vía @caracas1073fm La Intercomunal Turmero - Maracay Libre en ambos sentidos.,1,0
RT @MaquinaDelAire: #GMA hay volúmen vehícular en la Intercomunal hasta Casarapa porque sólo hay 2 canales abiertos 12:06pm,1,2
"via @FredyPineda71:  @trafficvzla   LENTITUD dsd BELLO M HACIA PZVLA EN LA FF, COLA  EN LA FF SENTIDO  #DonaTusMedicamentos",1,2
RT @NoticiasVenezue: Venezuela entre los países de América en los que menos confían en la justicia http://t.co/kgrkIf9W39,0,
via @KleudysL:  un choque a la altura d la urb picot #Miranda,1,1
"via @yanett136 full cola desde Altamira hasta el pte los raíces, gandola atascada, cuatro canales cerrados, uno solo abierto. Autoridades",1,2
"#AFF con lentitud para incorporase al 2do piso de la autopista, luego mejora hacia La Urbina. 
9:40 a. m.",1,1
via @OlgalidaSalazar:  @Movidatuy @Adogel  @trafficMIRANDA  En Ciudad Miranda dsd las 6:00am-1:00pm #PrioridadTránsito,0,
RT @Gerardo0301:  a las 6:15am la Luna vista desde el comienzo Av México https://t.co/8RjPr5Nmuk,0,
via @LorenaCMartinez: Autobús accidentado en 2piso de la #AFF a la altura de Bello Monte. Policías y grúa en el lugar.   #Miranda,1,2
RT @JC_TSolutions camión volteado a la altura Distribuidor Tapa Tapa sin heridos. Policía en el sitio. http://t.co/xPkTR2QFba,1,2
Bien la Av. Teherán de Montalban en ambas direcciones. 1:27pm.,1,0
RT @BuenosDias_RV: #pnm lentitud sentido los teques @trafficMIRANDA @rv1021fm,1,1
#LTQS Cola bajada del Tambor 6:21pm,1,1
"RT @800Noticias: Vía @jloran3:  
#VALLE-COCHE con fuerte retención comenzando antes 
e/s Fuerte Tiuna sentido #800Noticias",1,2
"MISA CRIOLLA VENEZOLANA. Sábado 31 de Enero, 5:00pm. Anfiteatro Centro de Arte El Hatillo. Entrada Libre http://t.co/kxWfHbvZsB",0,
via @willroj:   se mantiene la cola en la recta de las minas sentido #SAA dsd la casona 12:51pm #DonaTusMedicamentos,1,1
via @damundar: Unidad de Apoyo y Transmisiones Carlos Delgado Chalbaud activos en Puesto de Prevencion en KM 8 ARC Tazon,0,
via @anatere26:  muy lento por el desalojo de los kiokos #DonaTusMedicamentos,0,
Vía @TrafficEnLaVia #CotaMil a la altura del Dist. Baralt con retraso vehicular.,1,1
"RT @tiorafm: #Tráfico Reporta Autopista CCS - La guaira, sentido La Guaira. Cola Fuerte en El Paraíso",1,2
via @DHernandez780: #AFF sentido este a la altura del Rosal Chrysler accidentado. Grúa y autoridades en sitio   @trafficVZLA #Miranda,1,1
via @elleondecaracas:  sin agua en guarenas x 4 días q injusticia #PrioridadTránsito,0,
"Alrededores de la plaza Madariaga con buena circulación. 
10:40 a. m.",1,0
RT @purrychacon:  la cola se debe a la remoción de los kioscos ubicados en el sobreancho del distrib Metropolitano. Paciencia amigos.,1,1
Vía @caracas1073fm #FueraDeLaARC Iniciaron las labores de asfaltado en el Dist De San Mateo.,1,2
"Foto 1/Continúan los trabajos de demolición de kioscos en el dist Metropolt, tiene congestionada la #AFF #GMA 3:26pm http://t.co/1RO9J3bpYN",1,2
RT @Debochan84: mega cola en la francisco fajardo es porque la guardia nacional deja un canal habilitado sin razon,1,2
"vía @DeKrisYoselith: Tránsito antes del Dist. Altamira, por la Francisco Fajardo, sentido o-e #tránsitoenimagen https://t.co/wtcwEaBvTd",1,1
RT @NelsonReinoso: cola fuerte entrando a las Mercedes desde Altamira,1,2
RT #ARC Restricción vial colisión en el KM 2 Tazón altura E/S http://t.co/3ZBWcEHcqC reportan lesionados 5:25pm #CCS,1,2
RT @paramedicosmtt: Usuarios de la #GMA tomen precauciones #EnEsteMomento autoridades laborando en colisión con lesionados a la altura del …,1,2
"Intercomunal de La Boyera con buena circulación. 
9:41 a. m.",1,0
"Cota Mil con buen tránsito hacia el centro después de El Marqués. 
8:45 a. m.",1,0
RT @juancarlosalejo: #AFF 1710 S&gt;ESTE con COLA REGULAR llegando al DMetropolitano,1,1
Vía @ymarre10 choque entre bus del ivic y carro pequeño subiendo pnm km IUT.,1,1
RT @MelaoFM:  6:23am #02F Puente Carrizal PNM https://t.co/U8lWbXsIGD,0,
via @natypp75:   buena opción para ir a Caracas #arc por los Teques. Hay tránsito pero bien #DonaTusMedicamentos,1,1
via @dpacheco24:  @nayRosabella @Ayskeel_42354 tránsito pesaso en la bajada de tazon #PrioridadTránsito,1,2
via @Joseito60:  accidenre en cotamil sentido O-E causa retraso antes de sebucan #Miranda,1,2
Foto19:47am #AFF #GMA motivo de la Cola en el dist Metropolt  demolición de Kioscos @MaquinaDelAire @trafficMIRANDA http://t.co/WGkh4XleXi,1,2
Vía @MIRANDAACTIVA #PNM libre entre el km 0 y SAA.,1,0
via @LuisReveronMu: .  GANDOLA alta velocidad canal rápido #GMA. Sentido #Guatire #Caucagua http://t.co/Ib0HFhVv21 #PrioridadTránsito,0,
Vía @a_aniuska  accidente despues de pasar maitana sentido ccs val autobús pasó al otro canal hasta los momento no genera mucha cola 3:52pm,1,1
RT @BuenosDias_RV: #PNM con buena marcha entre la redoma de la matica(los teques) y el km 11(ivic) @trafficMIRANDA @rv1021fm,1,0
via @alexernest:  cerrado el distribuidor santa Cecilia por enfrentamiento con la policía hay muertos #Miranda,1,2
via @cocotallao:  @JCarvajal28 libre  dsd la cascada hasta redoma la matica pnm!!!!! #DonaTusMedicamentos,1,0
#VC sentido #Coche con fluidez vehicular 7:38am,1,0
RT @VisionSaludCcs: accidente con moto genera muxha cola en ppal de los ruices frente a VTV,1,2
Fuerte congestión en la pista norte de la #GMA sentido #Higuerote 8.23am,1,2
Vía @Race1112 vía congestionada en yaracuy barquisimeto. (Lenta).,1,2
"via @sexsusen123:  @mau4556 @traffiCARACAS para remate 6 carros chocaron bajando altura,barrio #DonaTusMedicamentos",1,2
Vía @FMCENTER Cola en la Av. Libertador a la altura del CC Sambil en ambos sentidos.,1,1
Vía @Angie_Toro Sigue la gandola en la recta de las minas? A que altura de la #pnm comienza la cola?,1,1
"Alrededores de la fuente de Plaza Venezuela con buen tránsito. 
7:43 a. m.",1,1
"via @morenita8146: ""   Acaba d habilitar los dos canales en la troncal 9 con dirección al Guapo dsd Cupira http://t.co/VvWXl7lpmS #Miranda",1,1
via @nellaare: @traffiCARACAS    @trafficMIRANDA av Sandino (bajada Maripérez) congestionada vía Andrés Bello! #Miranda,1,2
via @Motik75: @traffiCARACAS @nellaare  empieza a la entrada del túnel #DonaTusMedicamentos,1,1
RT @ElCoctel971: RT @trafficMIRANDA: un poco de afluencia vehicular en la #PNM a la altura de la macarena para ingresar a la Bermudez en Lo…,1,1
RT @SweetSourCcs: Paso parcial tras accidente en la AGMA vía Guarenas http://t.co/JiStxWF9Xd,1,2
"(((*****[[HORA PICO]]*****))) 

☞A Esta Hora La Prioridad☜

*****ES EL REPORTE*****

*Modo Prioridad Tránsito* http://t.co/tzVg6TXh8L",0,
via @Ysamarcita:  BD! Subiendo a Ccs Buen Transitó Vehicular  solo autobuses corriendo x la via dsd la #Gma #DonaTusMedicamentos,1,0
"via @gusgarbati: av Libertador, bien la trinchera en ambos sentidos. #Miranda",1,0
via @trafico_anton:  @perezyami reportan motorizado muerto a la altura altamira #DonaTusMedicamentos,1,2
via @lpenab: 11:45 Se mantiene ligero retraso #PDE s/Altamira libre s/contrario  @EnLasMercedes  http://t.co/3EtiBJncof #DonaTusMedicamentos,1,1
"via @Jazmin2525: “: (05:37am) @trafficCARACAS bajada de tazon Km6 vehiculo pesado (((VOLCADO))),extensa cola hacia La Valle-Coche” #Miranda",1,2
RT @juancarlosalejo:  #AVC 1640 S&gt;ESTE con BUEN TRÁNSITO dsd Tazón hasta la salida de Santa Mónica,1,1
vía @1raNota:  Av. Rómulo Gallegos de El Marqués a Los Dos Caminos con lentitud a la altura de La Lucha,1,1
RT @espiarumbero: @traficovv Al pasar Agua Salud en la Av sucre de catia el transito se normaliza (vehiculo accidentado al pasar la clinica…,1,1
"RT @TWIRO92:  Av libertador cola este, oeste libre 7:20 http://t.co/3D71XaBA9k",1,1
"Accidente en la #ARC antes del peaje de #LaVictoria,  tráfico detenido sentido #VLN 7:50pm",1,2
via @carlitos34j: @traffiCARACAS  hay un choque simple en autop valle-coche sent S-N dist gaviota la cola llega a la ultima curva de tazon,1,1
"Colisión de vehículos en el km. 3 de la Carretera Panamericana, sentido Los Teques - Caracas, genera retraso vehicular",1,2
"via @mjkblanco1:  B dias,alguien p porvar reporte como esta el mar en Higuerote, Carenero . Oleaje muy fuerte? Marea alta? Mar de fondo? Fo",0,
"VIA @FMCENTER. Cota Mil EO/OE buena recomendacion, solo lenta en Boleita y El Marques. Valle/Coche lenta desde Valle Abajo.",1,1
via @anakinkina: @trafficVALENCIA @nayRosabella  @ToolsFive @R_jesus0193 PENSAMIENTO D LIBERTADOR¡ LA IGNORANCIA ES LA DESTRUCCION DEL PUEB,0,
"RT @MIRANDAACTIVA: Choque entre autobús y vehículo en la Av. Bicentenario, un solo canal sentido elevado, fuerte cola.",1,2
"via @Johan_R9: "" @trafficARAGUA @traffiCARACAS  Así la cola (escondida) Bicentenario Av Bolívar Valencia     http://t.co/gDlhy1JKow #Miranda",0,
RT @sumayinpm:  una hora en cola y aun no llego a hoyo de la puerta..cual es la causa de esta cola??,1,2
RT Usurarios reportan que continua la cola para el túnel los Ocumitos http://t.co/lBa3uex4OI,1,2
via @cesarLMK_R: casco central de #LTQ con total normalidad   #PrioridadTránsito,1,1
RT @juancarlosalejo: Av. Sanz 1715 S&gt; NORTE con POCA COLA despues de la Calle Monsesol la del hasta Av.RGallegos,1,1
"vía @yolocuestiono: Autopista #PDE de Santa Rosa de Lima a Las Mercedes tráfico lento, sentido contrario libre https://t.co/cqSJvwIMvv",1,0
"RT ""@SandritaDoble_S: Fuerte cola en la #VC por colisión múltiple  en la subida de Tazón sentido #VLN a la altura de la 1era bomba 5:20pm""",1,2
RT @Ayuda24Carrizal: #PNM sentido Caracas. Sin Cola en Distribuidor Los Cerritos #EC #VIAL,1,0
#AFF. con buena marcha en ambos sent nivel La carlota 9:05am #EnLaVía,1,0
vía @djabellou: #PDE d plaza vzla a dist sta fe via campitos trinidad concresa transito fluido 7:30,1,1
via @HJFH_VZLA: Alguien sabe q sucede en el dist araña sentido este? @traffiCARACAS @trafficVZLA  @trafficVZLA #DonaTusMedicamentos,1,2
"Av. Libertador con buen tránsito en su parte baja, en ambos sentidos. 
8:59 a. m.",1,1
via @katheArt:  alguien podría decirme por que la cola para bajar a ccs? #Pnm #Miranda,1,2
"via @neidavalle:  Antes del túnel los Ocumitos, sentido Ccs , encontraran algo de cola, luego buen tránsito.... #Miranda",1,1
"RT""@Luis24Palacios: Av Nva Granada lento antes de la herradura al metro La Bandera luego #Libre 8:27am @EUtrafico   http://t.co/R6YJiePjys""",1,1
#InfoEnLaVia mañana en la #ARC continúa la demarcación de la vía entre los km 35 y 36 de 9am a 4pm,1,1
via @lpenab: 5:45 PNB restringe acceso al CCCT dsd la PDE ocasionando mega tranca    #Miranda,1,2
via @rv1021fm: Casco central de los teques sin problemas    #DonaTusMedicamentos,1,0
via @ambarregal48: Se prendió un tiroteo en chacao por parte de los antimotines a esta hora  #PrioridadTránsito,1,2
via @djabellou: Via @traffiCARACAS  @trafficVZLA  en #PNM hay VAO d km5 A km0 8:10Am con transito lento bajando a #Caracas #Miranda,1,1
RT @HaslerIglesias: Mil gracias a la #UCV por todo el apoyo que recibimos! Asumimos el compromiso de liderar la FCU y renovar la Universida…,0,
via @ClaudiaBizzarri:  que pasa en la Av. Fco Fajardo a la altura del Jardin Botanico? 40 min de cola y sigue #PrioridadTránsito,1,2
via @cristobalvial:  Buen desplazamiento en la Autopista Francisco Fajardo dsd Quinta Crespo hasta La Urbina #Miranda,1,0
via @milvera:  como esta la vía Caracas Guarenas? Hay cola bajando? #DonaTusMedicamentos,1,1
"RT @victoria1039fm: (4:18pm) &gt;&gt; El accidente a la altura de la E/S Chacao sentido #Caracas ya fue levantado, queda el largo remanente en am…",1,1
Luego de 200 años ha llegado la hora del retorno de los pueblos http://t.co/sHFi7A24IT,0,
"RT @willroj #PNM, en estos momentos colas desde el Km 3, sentido #SAA, sin mayor información al respecto.6:30pm",1,1
via @oidodelosvalles: GANDOLA chocada antes de la bajada de tazón container bloqueando 2 canales sentido Ccs @traffiCARACAS  #Miranda,1,2
"Menú Almuerzo 26/01 MYS: Sopa de Pollo, Pernil/Chuleta en Salsa de Tamarindo, Arroz a la Jardinera, Ens. Rallada, Naranja. Buen Apetito.",0,
"via @conpocotodo: @unaiamenabar  al incorporar a la #vc dsd la #pnm se consigue retraso, se libera al superar la estación de servicios",1,1
via @rv1021fm: #ARC sin inconvenientes para hora 05:05 am  #Miranda,1,0
"Vía @MaquinaDelAire De Catia a Agua Salud hay buen tránsito,  sentido contrario con cola hasta Plaza Catia.",1,0
RT @SweetSourCcs: Fuerte cola en ARC sentido Caracas  http://t.co/nLsmetV58x,1,2
"La #PDE con lentitud vía centro desde Santa Fe. 
8:03 a. m.",1,2
"RT @_2en1FM: #PNM con retraso dsd el km 5 por vehículo accidentado en el 9, luego libre hasta el IVIC, , , @trafficVZLA #Miranda""",1,2
"RT @Ayuda24Carrizal: #VIAL #PNM Sentido Los Teques. Sin Cola en Distribuidor Puente Carrizal, Distribuidor Los Cerritos, La Redoma de Los T…",1,0
via @larakey:  escoltas detienen el tránsito en la VC hacia los túneles. #DonaTusMedicamentos,1,2
via @newscapitalweb: #23F Continua la cola para el túnel los Ocumitos http://t.co/vcawKisHTb -  #Miranda,1,2
via @Isaloren72:  bastante afluencia vehícular dsd Maitana I sentido Ccs con retraso en varios puntos. Bajando al Tuy libre #Miranda,1,2
RT @tiorafm: #Tráfico Sin novedad carretera Panamerica a la altura de los Cerritos en ambos sentidos.  http://t.co/kMmuPywFIN,1,1
via @yuyibracho:  comienza a avanzar la cola #pnm km 6 sentido Ccs #PrioridadTránsito,1,1
"#AFF con buen tránsito desde Las Mercedes hasta La Urbina. 
11:36 a. m.",1,1
RT @Ayuda24Carrizal: #PNM sentido Los Teques. Cola Moderada en Distribuidor Puente Carrizal #EC #VIAL,1,1
via @LozanoFelix: Valle coche estacionamiento  @traffiCARACAS http://t.co/XG6bDt1D6k #Miranda,1,2
#TipsEUtrafico Puedes comunicarte con Circulación Chacao a través de los números: 0212--4111/0711,0,
RT @vileop: Ligero tráfico para subir a CCS en la autopista CCS-LG por carros accidentados en el hombrillo desde antiguo peaje a Boquerón,1,1
via @jhoogesteyn:  @traffiCARACAS cota mil tranca dsd sebucan hasta dist metropolitano #PrioridadTránsito,1,2
"ARC con retraso vehicular, sentido Valencia - Caracas, a la altura del Túnel Los Ocumitos y Hoyo de La Puerta 6:27 am",1,2
"RT @ServicioVialFM:  MARACAY: Hecho de Transito en la Av Aragua Fte a la sede de los Bomberos, genera retraso.",1,2
RT @Ayuda24Carrizal: #PNM sentido Caracas. Cola Leve en La Redoma de San Antonio #EC #VIAL,1,1
via @MelaoFM: 117pm #01F retraso Los Cerritos PNM   @trafficVZLA  @TrafficVZLA http://t.co/CAE2L0kEjU #Miranda,1,2
via @jianinadossanto:   camión de Pdval (((VOLCADO))) antes de llegar al Guapetón http://t.co/nyI3S99RaQ #DonaTusMedicamentos,1,2
"Cota Mil con buen tránsito en ambos sentidos. 
12:52 p. m.",1,0
RT @TrafficVCoche:  10:25am @MaquinaDelAire Persiste retraso fuerte en la PNM para conectar con la Valle Coche #Usaelcinturòn,1,2
"#AFF con buen tránsito desde Bello Monte hacia La Urbina. 
1:10 p. m.",1,0
RT @800Noticias: Redoma de Hoyo de la Puerta también super congestionada por la protesta de motorizados cerca de Piedra Azul. Vía @traficovv,1,2
via @PilarVzla:  muy bien! La alcaldia de Guaicaipuro puso asfalto en la salida del distribuidor La Matica 👏👏👏 @garcesfrancisco #Miranda,0,
RT @HITrujillo: @traficovv  cola en la autopista #FF desde la california hacia el oeste con accidentado en canal izq en los ruices http://t…,1,1
Atentos muy próximos a q la DSM publique la nueva página web de la Coordinación de Química. El enlace se dará a conocer por esta vía,0,
"RT @tiorafm: #Tráfico (3:40pm) #PNM sentido Los Teques. Sin Cola en Distribuidor Puente Carrizal,La Redoma de Los Teques.",1,0
via @cristobalvial:  Bien las vías de hoyo de la puerta a esta hora #PrioridadTránsito,1,0
via @gloryalexandra: Cola en la Bonanza sentido caracas que esta pasando informen,1,1
"via @KCardona11: Accidente en el km13 de la pnm, a la altura del hotel las vegas, motorizado gravemente herido #Miranda  #Miranda",1,2
via @nayRosabella:  via @jazerat: ....GRAVE BANCOS EN VALENCIA PAGAN A PENSIONADOS CON BILLETES 10Bs SALEN CON PACAS Y LOS ATRACAN #Valenci,0,
RT @traffiCARACAS: via @djabellou: Via  @trafficMIRANDA @trafficVZLA  en #PNM d km3 a km0 transito Lento cola corrida via #Caracas #NoHayVa…,1,2
"RT @Ayuda24Carrizal: #PNM sentido Caracas. Cola Fuerte en Distribuidor Los Cerritos,La Redoma de San Antonio #EC #VIAL",1,2
via @AdriBe13: Optra accidentado en el canal rápido de la pnm poco antes de lenotre (pasando las salías) dirección los teques   #Miranda,1,2
"RT @MIRANDAACTIVA: #PNM libre entre el km 0 y el 7, ahí comienza el retraso para entrar a SAA, @trafficMIRANDA, @traficovv, @EUtrafico",1,1
via @tiorafm: #Tráfico El Distribuidor de la Rosaleda con fuerte retraso para incorporarse a la Recta de Las Minas. @trafficVZLA   #Miranda,1,2
via @b_gaviota:  pq la cola bajando d ccs alguien sabe + #Miranda,1,1
"RT @Ayuda24Carrizal: #VIAL #PNM sentido Los Teques. Cola Fuerte en Distribuidor La Gaviota,Entrada a La Vega #EC.",1,2
RT @MelaoFM: 449PM #10F Km5 PNM @trafficMIRANDA @traficovv @EUtrafico @MaquinaDelAire @victoria1039fm @TraficoUN http://t.co/AiyFZmIV5g,0,
RT @Porlasvias: @Luis24Palacios @TrafficEnLaVia ppal de la Carlota buena circulación en sus dos sentidos,1,0
RT @ReportGuarico: #Guárico Calabozo - Dos Caminos se mantiene fluidez vehicular en ambos sentidos.,1,0
"Tercer ponente: Luis Huertas, fisioterapeuta del Dvo. Petare 2:00pm @DPetareFC @lahj81 (via: @alevde) http://t.co/X0GSNpKK8U",0,
RT @RADIORAMA103: Gracias @TrafficVCoche: 7:43am  Cola de la Nva Granada vía a  empalmar con la Valle Coche #Usaelcinturòn,1,1
RT @ReportGuarico:  #Guárico Dos Caminos - San Juan de los Morros buena marcha en ambos sentidos.,1,0
"#ARC Ya quedó sin efecto  la gandola accidentada en el km. 72. La vía se encuentra despejada, ambos sentidos.",1,0
"RT @karemrdl:  cola bajando la Ppal de Los Ruices, subiendo esta libre",1,0
RT @caracas1073fm:  #ARC Aragua sin novedad,1,0
via @alvaradoamerico:  #ValleCoche con buena circulación. Libre entre Hoyo de la Puerta y los estadios. Ya habilitado el VAO de la #VC @Tra,1,0
RT @omarvip: Cola recta Urbina sentido a Guarenas por arrollamiento sentido contrario en desarrollo #Fajardo #9F,1,2
via @TuGPSRadio: @TrafficARC #ARC tramo #Miranda a la altura de Maitana fuerte retraso por choque múltiple sentido #Ccs   5:02am #Miranda,1,2
via @Jazmin2525: “@VzlaUnidaZello: Incendio en Centro Comercial La Cascada en la #PNM #LosTeques #12F 11:43am http://t.co/iImX76KOEE”,1,2
"via @sandringrey: ""@traffiCARACAS:@jomaldonasa: “: La zona de El Rosal esta full colectivos, motos sin placas y armados.Pendientes"" #Caraca",1,2
RT @contedonas:  3 horaa 30 minutos de caracas a rio chico,1,2
"RT @mctransporte: ""@EUtrafico:  avenida san juan bosco en dirección a la plaza altamira con buena circulación http://t.co/nbSFo3utXz""@traff…",1,1
RT @ZPichaque: @traficovv  Caos en la redoma d Barcelona . X construccion d elevado.,1,2
Vía @trafficMERIDA via @coro_ram:  bajando por la Av Andres Bello hay cola pero avanza de forma fluida.,1,1
